#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
479,06/02/2023 20:24:22,27.04,64.429,19.78,,
480,06/02/2023 20:34:22,26.99,64.429,19.73,,
481,06/02/2023 20:44:22,26.96,64.380,19.69,,
482,06/02/2023 20:54:22,26.94,64.355,19.66,,
483,06/02/2023 21:04:22,26.92,64.282,19.63,,
484,06/02/2023 21:14:22,26.89,64.233,19.59,,
485,06/02/2023 21:24:22,26.87,64.160,19.55,,
486,06/02/2023 21:34:22,26.87,64.136,19.54,,
487,06/02/2023 21:44:22,26.84,64.063,19.50,,
488,06/02/2023 21:54:22,26.84,63.965,19.47,,
489,06/02/2023 22:04:22,26.84,63.940,19.47,,
490,06/02/2023 22:14:22,26.82,63.818,19.42,,
491,06/02/2023 22:24:22,26.82,63.770,19.40,,
492,06/02/2023 22:34:22,26.82,63.672,19.38,,
493,06/02/2023 22:44:22,26.82,63.647,19.37,,
494,06/02/2023 22:54:22,26.82,63.574,19.35,,
495,06/02/2023 23:04:22,26.23,60.889,18.11,,
496,06/02/2023 23:14:22,26.23,65.210,19.20,,
497,06/02/2023 23:24:22,26.35,64.453,19.13,,
498,06/02/2023 23:34:22,26.40,64.185,19.11,,
499,06/02/2023 23:44:22,26.43,63.989,19.09,,
500,06/02/2023 23:54:22,26.45,63.843,19.07,,
501,06/03/2023 00:04:22,26.45,63.721,19.04,,
502,06/03/2023 00:14:22,26.48,63.623,19.04,,
503,06/03/2023 00:24:22,26.48,63.525,19.02,,
504,06/03/2023 00:34:22,26.48,63.477,19.01,,
505,06/03/2023 00:44:22,26.48,63.403,18.99,,
506,06/03/2023 00:54:22,26.48,63.330,18.97,,
507,06/03/2023 01:04:22,26.48,63.281,18.96,,
508,06/03/2023 01:14:22,26.48,63.184,18.93,,
509,06/03/2023 01:24:22,26.48,63.135,18.92,,
510,06/03/2023 01:34:22,26.48,63.062,18.90,,
511,06/03/2023 01:44:22,26.48,62.988,18.88,,
512,06/03/2023 01:54:22,26.48,62.964,18.88,,
513,06/03/2023 02:04:22,26.48,62.891,18.86,,
514,06/03/2023 02:14:22,26.50,62.842,18.87,,
515,06/03/2023 02:24:22,26.48,62.769,18.83,,
516,06/03/2023 02:34:22,26.48,62.744,18.82,,
517,06/03/2023 02:44:22,26.48,62.671,18.80,,
518,06/03/2023 02:54:22,26.48,62.622,18.79,,
519,06/03/2023 03:04:22,26.48,62.524,18.77,,
520,06/03/2023 03:14:22,26.48,62.476,18.75,,
521,06/03/2023 03:24:22,26.48,62.451,18.75,,
522,06/03/2023 03:34:22,26.48,62.427,18.74,,
523,06/03/2023 03:44:22,26.48,62.354,18.72,,
524,06/03/2023 03:54:22,26.48,62.280,18.70,,
525,06/03/2023 04:04:22,26.48,62.256,18.70,,
526,06/03/2023 04:14:22,26.48,62.207,18.68,,
527,06/03/2023 04:24:22,26.45,62.134,18.64,,
528,06/03/2023 04:34:22,26.48,62.109,18.66,,
529,06/03/2023 04:44:22,26.45,62.036,18.61,,
530,06/03/2023 04:54:22,26.45,62.012,18.61,,
531,06/03/2023 05:04:22,26.45,61.938,18.59,,
532,06/03/2023 05:14:22,26.45,61.914,18.58,,
533,06/03/2023 05:24:22,26.45,61.914,18.58,,
534,06/03/2023 05:34:22,26.45,61.841,18.56,,
535,06/03/2023 05:44:22,26.45,61.841,18.56,,
536,06/03/2023 05:54:22,26.45,61.768,18.54,,
537,06/03/2023 06:04:22,26.48,61.694,18.55,,
538,06/03/2023 06:14:22,26.60,62.085,18.77,,
539,06/03/2023 06:24:22,26.74,61.841,18.83,,
540,06/03/2023 06:34:22,26.84,62.085,18.99,,
541,06/03/2023 06:44:22,26.96,62.036,19.09,,
542,06/03/2023 06:54:22,27.06,61.792,19.12,,
543,06/03/2023 07:04:22,27.16,62.183,19.32,,
544,06/03/2023 07:14:22,27.26,62.061,19.38,,
545,06/03/2023 07:24:22,25.40,60.400,17.20,,
546,06/03/2023 07:34:22,25.79,68.970,19.69,,
547,06/03/2023 07:44:22,26.08,67.603,19.64,,
548,06/03/2023 07:54:22,26.28,66.724,19.62,,
549,06/03/2023 08:04:22,26.45,66.064,19.62,,
550,06/03/2023 08:14:22,26.62,65.454,19.63,,
551,06/03/2023 08:24:22,26.74,64.917,19.62,,
552,06/03/2023 08:34:22,26.87,64.429,19.62,,
553,06/03/2023 08:44:22,26.99,64.014,19.63,,
554,06/03/2023 08:54:22,27.09,63.721,19.65,,
555,06/03/2023 09:04:22,27.19,63.403,19.66,,
556,06/03/2023 09:14:22,26.62,51.904,15.95,,
557,06/03/2023 09:24:22,25.36,69.019,19.29,,
558,06/03/2023 09:34:22,25.99,68.799,19.84,,
559,06/03/2023 09:44:22,26.21,67.773,19.81,,
560,06/03/2023 09:54:22,26.38,66.992,19.78,,
561,06/03/2023 10:04:22,26.55,66.357,19.79,,
562,06/03/2023 10:14:22,26.70,65.845,19.81,,
563,06/03/2023 10:24:22,26.82,65.405,19.81,,
564,06/03/2023 10:34:22,26.94,64.990,19.82,,
565,06/03/2023 10:44:22,27.04,64.600,19.82,,
566,06/03/2023 10:54:22,27.16,64.258,19.85,,
567,06/03/2023 11:04:22,27.26,63.989,19.88,,
568,06/03/2023 11:14:22,25.43,62.744,17.83,,
569,06/03/2023 11:24:22,25.82,70.142,19.99,,
570,06/03/2023 11:34:22,26.11,68.750,19.94,,
571,06/03/2023 11:44:22,26.30,67.822,19.90,,
572,06/03/2023 11:54:22,26.48,67.065,19.89,,
573,06/03/2023 12:04:22,26.62,66.504,19.89,,
574,06/03/2023 12:14:22,26.77,65.991,19.91,,
575,06/03/2023 12:24:22,26.89,65.552,19.91,,
576,06/03/2023 12:34:22,27.01,65.112,19.92,,
577,06/03/2023 12:44:22,27.11,64.697,19.91,,
578,06/03/2023 12:54:22,27.21,64.331,19.91,,
579,06/03/2023 13:04:22,26.21,49.268,14.76,,
580,06/03/2023 13:14:22,25.43,70.752,19.76,,
581,06/03/2023 13:24:22,26.01,69.287,19.97,,
582,06/03/2023 13:34:22,26.26,66.382,19.52,,
583,06/03/2023 13:44:22,26.43,64.771,19.28,,
584,06/03/2023 13:54:22,26.60,64.404,19.35,,
585,06/03/2023 14:04:22,26.72,64.111,19.39,,
586,06/03/2023 14:14:22,26.84,63.818,19.43,,
587,06/03/2023 14:24:22,26.96,63.477,19.46,,
588,06/03/2023 14:34:22,27.06,63.184,19.48,,
589,06/03/2023 14:44:22,27.16,62.842,19.49,,
590,06/03/2023 14:54:22,27.14,58.521,18.33,,
591,06/03/2023 15:04:22,25.26,67.163,18.76,,
592,06/03/2023 15:14:22,25.91,68.213,19.62,,
593,06/03/2023 15:24:22,26.16,67.017,19.58,,
594,06/03/2023 15:34:22,26.35,66.187,19.56,,
595,06/03/2023 15:44:22,26.52,65.576,19.57,,
596,06/03/2023 15:54:22,26.67,65.039,19.58,,
597,06/03/2023 16:04:22,26.79,64.551,19.57,,
598,06/03/2023 16:14:22,26.92,64.111,19.58,,
599,06/03/2023 16:24:22,27.04,63.696,19.59,,
600,06/03/2023 16:34:22,27.14,63.403,19.61,,
601,06/03/2023 16:44:22,27.23,63.062,19.61,,
602,06/03/2023 16:54:22,25.38,62.207,17.65,,
603,06/03/2023 17:04:22,25.79,69.287,19.76,,
604,06/03/2023 17:14:22,26.11,67.700,19.69,,
605,06/03/2023 17:24:22,26.30,66.772,19.65,,
606,06/03/2023 17:34:22,26.48,65.991,19.63,,
607,06/03/2023 17:44:22,26.65,65.381,19.64,,
608,06/03/2023 17:54:22,26.79,64.893,19.66,,
609,06/03/2023 18:04:22,26.92,64.404,19.66,,
610,06/03/2023 18:14:22,27.01,63.965,19.63,,
611,06/03/2023 18:24:22,27.14,63.623,19.67,,
612,06/03/2023 18:34:22,27.23,63.281,19.67,,
613,06/03/2023 18:44:22,25.43,60.425,17.23,,
614,06/03/2023 18:54:22,25.72,69.458,19.73,,
615,06/03/2023 19:04:22,26.08,67.749,19.68,,
616,06/03/2023 19:14:22,26.28,66.821,19.64,,
617,06/03/2023 19:24:22,26.45,66.064,19.62,,
618,06/03/2023 19:34:22,26.62,65.454,19.63,,
619,06/03/2023 19:44:22,26.74,64.941,19.62,,
620,06/03/2023 19:54:22,26.89,64.478,19.65,,
621,06/03/2023 20:04:22,26.96,64.111,19.62,,
622,06/03/2023 20:14:22,26.94,64.087,19.60,,
623,06/03/2023 20:24:22,26.89,64.136,19.56,,
624,06/03/2023 20:34:22,26.87,64.136,19.54,,
625,06/03/2023 20:44:22,26.84,64.160,19.52,,
626,06/03/2023 20:54:22,26.79,64.111,19.46,,
627,06/03/2023 21:04:22,26.79,64.087,19.45,,
628,06/03/2023 21:14:22,26.77,64.038,19.42,,
629,06/03/2023 21:24:22,26.77,64.014,19.42,,
630,06/03/2023 21:34:22,26.74,63.965,19.38,,
631,06/03/2023 21:44:22,26.74,63.892,19.36,,
632,06/03/2023 21:54:22,26.72,63.867,19.33,,
633,06/03/2023 22:04:22,26.72,63.794,19.31,,
634,06/03/2023 22:14:22,26.72,63.770,19.31,,
635,06/03/2023 22:24:22,26.70,63.672,19.27,,
636,06/03/2023 22:34:22,26.70,63.623,19.25,,
637,06/03/2023 22:44:22,26.70,63.550,19.23,,
638,06/03/2023 22:54:22,26.67,63.501,19.19,,
639,06/03/2023 23:04:22,26.67,63.477,19.19,,
640,06/03/2023 23:14:22,26.67,63.452,19.18,,
641,06/03/2023 23:24:22,26.65,63.379,19.14,,
642,06/03/2023 23:34:22,26.65,63.330,19.13,,
643,06/03/2023 23:44:22,26.65,63.306,19.13,,
644,06/03/2023 23:54:22,26.65,63.232,19.11,,
645,06/04/2023 00:04:22,26.62,63.184,19.07,,
646,06/04/2023 00:14:22,26.62,63.159,19.06,,
647,06/04/2023 00:24:22,26.62,63.110,19.05,,
648,06/04/2023 00:34:22,26.60,63.062,19.02,,
649,06/04/2023 00:44:22,26.60,63.013,19.00,,
650,06/04/2023 00:54:22,26.60,62.964,18.99,,
651,06/04/2023 01:04:22,26.60,62.915,18.98,,
652,06/04/2023 01:14:22,26.60,62.891,18.97,,
653,06/04/2023 01:24:22,26.57,62.891,18.94,,
654,06/04/2023 01:34:22,26.57,62.817,18.93,,
655,06/04/2023 01:44:22,26.57,62.793,18.92,,
656,06/04/2023 01:54:22,26.55,62.720,18.88,,
657,06/04/2023 02:04:22,26.55,62.671,18.87,,
658,06/04/2023 02:14:22,26.55,62.622,18.86,,
659,06/04/2023 02:24:22,26.55,62.598,18.85,,
660,06/04/2023 02:34:22,26.55,62.573,18.84,,
661,06/04/2023 02:44:22,26.55,62.524,18.83,,
662,06/04/2023 02:54:22,26.52,62.500,18.80,,
663,06/04/2023 03:04:22,26.52,62.427,18.78,,
664,06/04/2023 03:14:22,26.52,62.402,18.77,,
665,06/04/2023 03:24:22,26.50,62.354,18.74,,
666,06/04/2023 03:34:22,26.52,62.329,18.75,,
667,06/04/2023 03:44:22,26.50,62.305,18.73,,
668,06/04/2023 03:54:22,26.50,62.256,18.72,,
669,06/04/2023 04:04:22,26.50,62.231,18.71,,
670,06/04/2023 04:14:22,26.50,62.183,18.70,,
671,06/04/2023 04:24:22,26.50,62.134,18.68,,
672,06/04/2023 04:34:22,26.48,62.134,18.67,,
673,06/04/2023 04:44:22,26.48,62.085,18.65,,
674,06/04/2023 04:54:22,26.48,62.085,18.65,,
675,06/04/2023 05:04:22,26.48,62.036,18.64,,
676,06/04/2023 05:14:22,26.48,62.012,18.63,,
677,06/04/2023 05:24:22,26.48,61.963,18.62,,
678,06/04/2023 05:34:22,26.45,61.938,18.59,,
679,06/04/2023 05:44:22,26.45,61.938,18.59,,
680,06/04/2023 05:54:22,26.45,61.914,18.58,,
681,06/04/2023 06:04:22,26.50,61.841,18.61,,
682,06/04/2023 06:14:22,26.62,62.109,18.79,,
683,06/04/2023 06:24:22,26.74,61.963,18.87,,
684,06/04/2023 06:34:22,26.87,61.694,18.92,,
685,06/04/2023 06:44:22,26.96,62.158,19.12,,
686,06/04/2023 06:54:22,27.09,61.987,19.20,,
687,06/04/2023 07:04:22,27.19,62.256,19.37,,
688,06/04/2023 07:14:22,27.26,62.256,19.43,,
689,06/04/2023 07:24:22,25.28,63.794,17.95,,
690,06/04/2023 07:34:22,25.84,68.750,19.68,,
691,06/04/2023 07:44:22,26.28,67.310,19.76,,
692,06/04/2023 07:54:22,26.57,66.016,19.72,,
693,06/04/2023 08:04:22,26.74,65.356,19.72,,
694,06/04/2023 08:14:22,26.89,64.868,19.75,,
695,06/04/2023 08:24:22,26.99,64.502,19.75,,
696,06/04/2023 08:34:22,27.11,64.038,19.75,,
697,06/04/2023 08:44:22,27.21,63.721,19.76,,
698,06/04/2023 08:54:22,26.06,47.583,14.08,,
699,06/04/2023 09:04:22,25.45,70.215,19.65,,
700,06/04/2023 09:14:22,25.99,68.750,19.83,,
701,06/04/2023 09:24:22,26.48,67.163,19.92,,
702,06/04/2023 09:34:22,26.67,66.235,19.87,,
703,06/04/2023 09:44:22,26.82,65.527,19.84,,
704,06/04/2023 09:54:22,26.96,65.039,19.85,,
705,06/04/2023 10:04:22,27.06,64.648,19.85,,
706,06/04/2023 10:14:22,27.19,64.258,19.88,,
707,06/04/2023 10:24:22,27.16,60.107,18.77,,
708,06/04/2023 10:34:22,25.31,66.895,18.74,,
709,06/04/2023 10:44:22,25.91,69.849,20.01,,
710,06/04/2023 10:54:22,26.16,68.628,19.96,,
711,06/04/2023 11:04:22,26.35,67.749,19.93,,
712,06/04/2023 11:14:22,26.50,67.017,19.90,,
713,06/04/2023 11:24:22,26.67,66.455,19.93,,
714,06/04/2023 11:34:22,26.79,65.942,19.92,,
715,06/04/2023 11:44:22,26.92,65.479,19.92,,
716,06/04/2023 11:54:22,27.01,65.039,19.90,,
717,06/04/2023 12:04:22,27.14,64.697,19.94,,
718,06/04/2023 12:14:22,27.23,64.355,19.94,,
719,06/04/2023 12:24:22,25.55,56.396,16.26,,
720,06/04/2023 12:34:22,25.60,70.386,19.83,,
721,06/04/2023 12:44:22,26.04,68.579,19.83,,
722,06/04/2023 12:54:22,26.50,67.041,19.91,,
723,06/04/2023 13:04:22,26.70,66.113,19.87,,
724,06/04/2023 13:14:22,26.84,65.503,19.85,,
725,06/04/2023 13:24:22,26.96,64.990,19.84,,
726,06/04/2023 13:34:22,27.09,64.600,19.87,,
727,06/04/2023 13:44:22,27.19,64.233,19.87,,
728,06/04/2023 13:54:22,26.94,56.396,17.55,,
729,06/04/2023 14:04:22,25.23,69.214,19.21,,
730,06/04/2023 14:14:22,25.84,69.092,19.76,,
731,06/04/2023 14:24:22,26.30,67.529,19.83,,
732,06/04/2023 14:34:22,26.52,66.504,19.80,,
733,06/04/2023 14:44:22,26.70,65.796,19.79,,
734,06/04/2023 14:54:22,26.82,65.210,19.76,,
735,06/04/2023 15:04:22,26.94,64.697,19.75,,
736,06/04/2023 15:14:22,27.06,64.233,19.75,,
737,06/04/2023 15:24:22,27.16,63.867,19.75,,
738,06/04/2023 15:34:22,27.26,63.501,19.75,,
739,06/04/2023 15:44:22,25.31,64.697,18.21,,
740,06/04/2023 15:54:22,25.74,69.482,19.76,,
741,06/04/2023 16:04:22,26.26,67.773,19.85,,
742,06/04/2023 16:14:22,26.48,66.675,19.80,,
743,06/04/2023 16:24:22,26.65,65.967,19.79,,
744,06/04/2023 16:34:22,26.79,65.430,19.79,,
745,06/04/2023 16:44:22,26.92,64.941,19.79,,
746,06/04/2023 16:54:22,27.01,64.502,19.77,,
747,06/04/2023 17:04:22,27.14,64.111,19.79,,
748,06/04/2023 17:14:22,27.21,63.745,19.77,,
749,06/04/2023 17:24:22,26.21,49.780,14.92,,
750,06/04/2023 17:34:22,25.38,70.386,19.62,,
751,06/04/2023 17:44:22,25.99,68.921,19.87,,
752,06/04/2023 17:54:22,26.38,67.261,19.85,,
753,06/04/2023 18:04:22,26.57,66.357,19.81,,
754,06/04/2023 18:14:22,26.72,65.747,19.80,,
755,06/04/2023 18:24:22,26.84,65.259,19.79,,
756,06/04/2023 18:34:22,26.96,64.771,19.79,,
757,06/04/2023 18:44:22,27.06,64.331,19.77,,
758,06/04/2023 18:54:22,27.16,63.892,19.76,,
759,06/04/2023 19:04:22,27.26,63.550,19.76,,
760,06/04/2023 19:14:22,25.28,64.600,18.15,,
761,06/04/2023 19:24:22,25.72,69.629,19.77,,
762,06/04/2023 19:34:22,26.26,67.773,19.85,,
763,06/04/2023 19:44:22,26.48,66.675,19.80,,
764,06/04/2023 19:54:22,26.65,65.991,19.79,,
765,06/04/2023 20:04:22,26.74,65.527,19.77,,
766,06/04/2023 20:14:22,26.72,65.356,19.70,,
767,06/04/2023 20:24:22,26.70,65.283,19.67,,
768,06/04/2023 20:34:22,26.67,65.234,19.63,,
769,06/04/2023 20:44:22,26.67,65.161,19.61,,
770,06/04/2023 20:54:22,26.65,65.137,19.58,,
771,06/04/2023 21:04:22,26.65,65.039,19.56,,
772,06/04/2023 21:14:22,26.62,64.966,19.51,,
773,06/04/2023 21:24:22,26.62,64.868,19.49,,
774,06/04/2023 21:34:22,26.62,64.819,19.48,,
775,06/04/2023 21:44:22,26.62,64.697,19.45,,
776,06/04/2023 21:54:22,26.62,64.600,19.42,,
777,06/04/2023 22:04:22,26.62,64.551,19.41,,
778,06/04/2023 22:14:22,26.60,64.429,19.36,,
779,06/04/2023 22:24:22,26.60,64.380,19.35,,
780,06/04/2023 22:34:22,26.60,64.307,19.33,,
781,06/04/2023 22:44:22,26.60,64.209,19.31,,
782,06/04/2023 22:54:22,26.60,64.136,19.29,,
783,06/04/2023 23:04:22,26.60,64.063,19.27,,
784,06/04/2023 23:14:22,26.60,63.989,19.25,,
785,06/04/2023 23:24:22,26.60,63.940,19.24,,
786,06/04/2023 23:34:22,26.60,63.843,19.21,,
787,06/04/2023 23:44:22,26.60,63.794,19.20,,
788,06/04/2023 23:54:22,26.57,63.721,19.15,,
789,06/05/2023 00:04:22,26.57,63.696,19.15,,
790,06/05/2023 00:14:22,26.57,63.623,19.13,,
791,06/05/2023 00:24:22,26.57,63.550,19.11,,
792,06/05/2023 00:34:22,26.57,63.525,19.11,,
793,06/05/2023 00:44:22,26.57,63.452,19.09,,
794,06/05/2023 00:54:22,26.55,63.403,19.06,,
795,06/05/2023 01:04:22,26.57,63.354,19.06,,
796,06/05/2023 01:14:22,26.55,63.330,19.04,,
797,06/05/2023 01:24:22,26.55,63.281,19.02,,
798,06/05/2023 01:34:22,26.55,63.232,19.01,,
799,06/05/2023 01:44:22,26.55,63.184,19.00,,
800,06/05/2023 01:54:22,26.55,63.110,18.98,,
801,06/05/2023 02:04:22,26.55,63.037,18.96,,
802,06/05/2023 02:14:22,26.55,62.988,18.95,,
803,06/05/2023 02:24:22,26.55,62.891,18.93,,
804,06/05/2023 02:34:22,26.55,62.842,18.91,,
805,06/05/2023 02:44:22,26.52,62.793,18.87,,
806,06/05/2023 02:54:22,26.52,62.744,18.86,,
807,06/05/2023 03:04:22,26.52,62.695,18.85,,
808,06/05/2023 03:14:22,26.52,62.671,18.84,,
809,06/05/2023 03:24:22,26.52,62.598,18.82,,
810,06/05/2023 03:34:22,26.50,62.573,18.80,,
811,06/05/2023 03:44:22,26.50,62.524,18.78,,
812,06/05/2023 03:54:22,26.50,62.451,18.77,,
813,06/05/2023 04:04:22,26.50,62.451,18.77,,
814,06/05/2023 04:14:22,26.50,62.402,18.75,,
815,06/05/2023 04:24:22,26.50,62.402,18.75,,
816,06/05/2023 04:34:22,26.48,62.329,18.72,,
817,06/05/2023 04:44:22,26.50,62.329,18.73,,
818,06/05/2023 04:54:22,26.48,62.305,18.71,,
819,06/05/2023 05:04:22,26.48,62.256,18.70,,
820,06/05/2023 05:14:22,26.48,62.231,18.69,,
821,06/05/2023 05:24:22,26.48,62.183,18.68,,
822,06/05/2023 05:34:22,26.48,62.183,18.68,,
823,06/05/2023 05:44:22,26.45,62.134,18.64,,
824,06/05/2023 05:54:22,26.45,62.109,18.63,,
825,06/05/2023 06:04:22,26.50,62.061,18.67,,
826,06/05/2023 06:14:22,26.62,62.012,18.77,,
827,06/05/2023 06:24:22,26.74,62.109,18.90,,
828,06/05/2023 06:34:22,26.87,61.816,18.95,,
829,06/05/2023 06:44:22,26.99,62.085,19.13,,
830,06/05/2023 06:54:22,27.09,62.085,19.23,,
831,06/05/2023 07:04:22,27.19,61.963,19.29,,
832,06/05/2023 07:14:22,27.26,61.646,19.27,,
833,06/05/2023 07:24:22,25.28,64.331,18.09,,
834,06/05/2023 07:34:22,25.87,68.384,19.63,,
835,06/05/2023 07:44:22,26.30,66.895,19.68,,
836,06/05/2023 07:54:22,26.60,65.576,19.65,,
837,06/05/2023 08:04:22,26.77,64.868,19.63,,
838,06/05/2023 08:14:22,26.79,57.593,17.75,,
839,06/05/2023 08:24:22,26.79,58.008,17.86,,
840,06/05/2023 08:34:22,26.72,56.128,17.27,,
841,06/05/2023 08:44:22,26.70,58.032,17.78,,
842,06/05/2023 08:54:22,26.72,61.304,18.68,,
843,06/05/2023 09:04:22,26.77,64.282,19.49,,
844,06/05/2023 09:14:22,26.82,66.553,20.09,,
845,06/05/2023 09:24:22,26.89,67.236,20.33,,
846,06/05/2023 09:34:22,26.99,67.456,20.47,,
847,06/05/2023 09:44:22,27.09,67.700,20.63,,
848,06/05/2023 09:54:22,27.19,67.944,20.78,,
849,06/05/2023 10:04:22,27.28,68.213,20.93,,
850,06/05/2023 10:14:22,26.21,50.122,15.02,,
851,06/05/2023 10:24:22,25.50,74.585,20.68,,
852,06/05/2023 10:34:22,26.04,74.561,21.19,,
853,06/05/2023 10:44:22,26.48,73.486,21.38,,
854,06/05/2023 10:54:22,26.67,72.754,21.40,,
855,06/05/2023 11:04:22,26.82,72.314,21.44,,
856,06/05/2023 11:14:22,26.94,71.948,21.48,,
857,06/05/2023 11:24:22,27.04,71.655,21.51,,
858,06/05/2023 11:34:22,27.14,71.338,21.53,,
859,06/05/2023 11:44:22,27.23,70.947,21.53,,
860,06/05/2023 11:54:22,25.74,57.422,16.72,,
861,06/05/2023 12:04:22,25.67,76.465,21.25,,
862,06/05/2023 12:14:22,26.08,75.073,21.34,,
863,06/05/2023 12:24:22,26.28,73.853,21.27,,
864,06/05/2023 12:34:22,26.45,72.852,21.21,,
865,06/05/2023 12:44:22,26.62,71.997,21.18,,
866,06/05/2023 12:54:22,26.77,71.216,21.15,,
867,06/05/2023 13:04:22,26.89,70.605,21.12,,
868,06/05/2023 13:14:22,27.01,70.020,21.10,,
869,06/05/2023 13:24:22,27.11,69.531,21.08,,
870,06/05/2023 13:34:22,27.21,69.043,21.06,,
871,06/05/2023 13:44:22,25.74,54.492,15.89,,
872,06/05/2023 13:54:22,25.53,77.246,21.28,,
873,06/05/2023 14:04:22,26.13,76.563,21.71,,
874,06/05/2023 14:14:22,26.45,74.854,21.65,,
875,06/05/2023 14:24:22,26.65,73.999,21.66,,
876,06/05/2023 14:34:22,26.77,73.340,21.63,,
877,06/05/2023 14:44:22,26.89,72.803,21.62,,
878,06/05/2023 14:54:22,27.01,72.339,21.63,,
879,06/05/2023 15:04:22,27.11,71.777,21.60,,
880,06/05/2023 15:14:22,27.21,71.387,21.61,,
881,06/05/2023 15:24:22,26.50,53.149,16.21,,
882,06/05/2023 15:34:22,25.57,71.533,20.07,,
883,06/05/2023 15:44:22,26.06,70.679,20.34,,
884,06/05/2023 15:54:22,26.23,70.020,20.35,,
885,06/05/2023 16:04:22,26.40,69.360,20.36,,
886,06/05/2023 16:14:22,26.57,68.774,20.39,,
887,06/05/2023 16:24:22,26.72,68.311,20.42,,
888,06/05/2023 16:34:22,26.84,67.896,20.44,,
889,06/05/2023 16:44:22,26.96,67.529,20.46,,
890,06/05/2023 16:54:22,27.06,67.139,20.46,,
891,06/05/2023 17:04:22,27.16,66.846,20.49,,
892,06/05/2023 17:14:22,27.11,60.815,18.91,,
893,06/05/2023 17:24:22,25.31,68.433,19.10,,
894,06/05/2023 17:34:22,25.94,71.216,20.35,,
895,06/05/2023 17:44:22,26.16,69.946,20.27,,
896,06/05/2023 17:54:22,26.35,69.019,20.23,,
897,06/05/2023 18:04:22,26.52,68.262,20.22,,
898,06/05/2023 18:14:22,26.67,67.651,20.22,,
899,06/05/2023 18:24:22,26.82,67.114,20.23,,
900,06/05/2023 18:34:22,26.94,66.675,20.24,,
901,06/05/2023 18:44:22,27.04,66.284,20.24,,
902,06/05/2023 18:54:22,27.16,65.918,20.26,,
903,06/05/2023 19:04:22,27.23,65.601,20.25,,
904,06/05/2023 19:14:22,25.40,62.061,17.63,,
905,06/05/2023 19:24:22,25.79,70.776,20.11,,
906,06/05/2023 19:34:22,26.11,69.214,20.05,,
907,06/05/2023 19:44:22,26.55,67.700,20.11,,
908,06/05/2023 19:54:22,26.74,66.870,20.09,,
909,06/05/2023 20:04:22,26.84,66.333,20.06,,
910,06/05/2023 20:14:22,26.84,66.235,20.03,,
911,06/05/2023 20:24:22,26.79,66.211,19.98,,
912,06/05/2023 20:34:22,26.79,66.211,19.98,,
913,06/05/2023 20:44:22,26.74,66.187,19.93,,
914,06/05/2023 20:54:22,26.72,66.187,19.91,,
915,06/05/2023 21:04:22,26.72,66.138,19.90,,
916,06/05/2023 21:14:22,26.70,66.089,19.87,,
917,06/05/2023 21:24:22,26.70,66.016,19.85,,
918,06/05/2023 21:34:22,26.67,65.942,19.80,,
919,06/05/2023 21:44:22,26.67,65.845,19.78,,
920,06/05/2023 21:54:22,26.67,65.747,19.75,,
921,06/05/2023 22:04:22,26.65,65.674,19.72,,
922,06/05/2023 22:14:22,26.65,65.527,19.68,,
923,06/05/2023 22:24:22,26.65,65.430,19.66,,
924,06/05/2023 22:34:22,26.62,65.332,19.60,,
925,06/05/2023 22:44:22,26.62,65.234,19.58,,
926,06/05/2023 22:54:22,26.62,65.112,19.55,,
927,06/05/2023 23:04:22,26.62,65.039,19.53,,
928,06/05/2023 23:14:22,26.60,64.990,19.50,,
929,06/05/2023 23:24:22,26.60,64.917,19.48,,
930,06/05/2023 23:34:22,26.60,64.844,19.46,,
931,06/05/2023 23:44:22,26.60,64.771,19.45,,
932,06/05/2023 23:54:22,26.60,64.673,19.42,,
933,06/06/2023 00:04:22,26.57,64.600,19.37,,
934,06/06/2023 00:14:22,26.57,64.575,19.37,,
935,06/06/2023 00:24:22,26.57,64.478,19.34,,
936,06/06/2023 00:34:22,26.57,64.404,19.33,,
937,06/06/2023 00:44:22,26.55,64.331,19.29,,
938,06/06/2023 00:54:22,26.55,64.258,19.27,,
939,06/06/2023 01:04:22,26.55,64.185,19.25,,
940,06/06/2023 01:14:22,26.55,64.111,19.23,,
941,06/06/2023 01:24:22,26.55,64.038,19.22,,
942,06/06/2023 01:34:22,26.52,64.014,19.18,,
943,06/06/2023 01:44:22,26.52,63.940,19.16,,
944,06/06/2023 01:54:22,26.52,63.892,19.15,,
945,06/06/2023 02:04:22,26.50,63.818,19.11,,
946,06/06/2023 02:14:22,26.50,63.794,19.11,,
947,06/06/2023 02:24:22,26.50,63.672,19.08,,
948,06/06/2023 02:34:22,26.50,63.672,19.08,,
949,06/06/2023 02:44:22,26.50,63.574,19.05,,
950,06/06/2023 02:54:22,26.50,63.501,19.03,,
951,06/06/2023 03:04:22,26.48,63.452,19.00,,
952,06/06/2023 03:14:22,26.48,63.379,18.98,,
953,06/06/2023 03:24:22,26.48,63.306,18.96,,
954,06/06/2023 03:34:22,26.48,63.232,18.95,,
955,06/06/2023 03:44:22,26.48,63.184,18.93,,
956,06/06/2023 03:54:22,26.48,63.135,18.92,,
957,06/06/2023 04:04:22,26.48,63.086,18.91,,
958,06/06/2023 04:14:22,26.45,62.988,18.86,,
