#,Date-Time (PST),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C)
2026,01/17/2024 10:04:53,26.84,45.557,14.12
2027,01/17/2024 10:14:53,26.96,45.630,14.25
2028,01/17/2024 10:24:53,27.06,45.752,14.38
2029,01/17/2024 10:34:53,27.16,45.850,14.51
2030,01/17/2024 10:44:53,27.26,45.898,14.61
2031,01/17/2024 10:54:53,27.36,45.947,14.72
2032,01/17/2024 11:04:53,27.46,46.021,14.84
2033,01/17/2024 11:14:53,27.46,44.116,14.18
2034,01/17/2024 11:24:53,25.99,49.194,14.53
2035,01/17/2024 11:34:53,26.18,49.292,14.74
2036,01/17/2024 11:44:53,26.33,49.146,14.83
2037,01/17/2024 11:54:53,26.50,48.950,14.92
2038,01/17/2024 12:04:53,26.65,48.755,15.00
2039,01/17/2024 12:14:53,26.79,48.608,15.08
2040,01/17/2024 12:24:53,26.92,48.486,15.16
2041,01/17/2024 12:34:53,27.04,48.340,15.22
2042,01/17/2024 12:44:53,27.14,48.267,15.29
2043,01/17/2024 12:54:53,27.23,48.242,15.36
2044,01/17/2024 13:04:53,27.36,48.218,15.47
2045,01/17/2024 13:14:53,27.43,48.145,15.51
2046,01/17/2024 13:24:53,27.53,48.145,15.60
2047,01/17/2024 13:34:53,26.06,50.879,15.12
2048,01/17/2024 13:44:53,26.23,51.245,15.39
2049,01/17/2024 13:54:53,26.38,51.074,15.47
2050,01/17/2024 14:04:53,26.52,50.806,15.52
2051,01/17/2024 14:14:53,26.67,50.537,15.57
2052,01/17/2024 14:24:53,26.82,50.317,15.64
2053,01/17/2024 14:34:53,26.94,50.171,15.71
2054,01/17/2024 14:44:53,27.06,50.000,15.77
2055,01/17/2024 14:54:53,27.16,49.878,15.82
2056,01/17/2024 15:04:53,27.28,49.780,15.90
2057,01/17/2024 15:14:53,27.38,49.683,15.96
2058,01/17/2024 15:24:53,27.48,49.585,16.02
2059,01/17/2024 15:34:53,26.92,42.407,13.09
2060,01/17/2024 15:44:53,26.06,52.905,15.73
2061,01/17/2024 15:54:53,26.23,52.734,15.83
2062,01/17/2024 16:04:53,26.38,52.466,15.89
2063,01/17/2024 16:14:53,26.52,52.124,15.92
2064,01/17/2024 16:24:53,26.70,51.831,16.00
2065,01/17/2024 16:34:53,26.82,51.514,16.01
2066,01/17/2024 16:44:53,26.94,51.294,16.06
2067,01/17/2024 16:54:53,27.06,51.074,16.10
2068,01/17/2024 17:04:53,27.16,50.952,16.15
2069,01/17/2024 17:14:53,27.26,50.806,16.20
2070,01/17/2024 17:24:53,27.38,50.684,16.27
2071,01/17/2024 17:34:53,27.46,50.610,16.32
2072,01/17/2024 17:44:53,27.09,43.823,13.75
2073,01/17/2024 17:54:53,26.08,53.882,16.03
2074,01/17/2024 18:04:53,26.23,53.784,16.14
2075,01/17/2024 18:14:53,26.38,53.516,16.20
2076,01/17/2024 18:24:53,26.52,53.198,16.24
2077,01/17/2024 18:34:53,26.70,52.881,16.31
2078,01/17/2024 18:44:53,26.82,52.563,16.33
2079,01/17/2024 18:54:53,26.94,52.344,16.37
2080,01/17/2024 19:04:53,27.01,52.173,16.39
2081,01/17/2024 19:14:53,27.01,52.319,16.43
2082,01/17/2024 19:24:53,26.96,52.490,16.44
2083,01/17/2024 19:34:53,26.94,52.637,16.46
2084,01/17/2024 19:44:53,26.92,52.783,16.49
2085,01/17/2024 19:54:53,26.89,52.954,16.51
2086,01/17/2024 20:04:53,26.89,53.003,16.52
2087,01/17/2024 20:14:53,26.89,53.101,16.55
2088,01/17/2024 20:24:53,26.87,53.149,16.55
2089,01/17/2024 20:34:53,26.87,53.271,16.59
2090,01/17/2024 20:44:53,26.84,53.320,16.57
2091,01/17/2024 20:54:53,26.84,53.394,16.59
2092,01/17/2024 21:04:53,26.84,53.442,16.61
2093,01/17/2024 21:14:53,26.84,53.467,16.62
2094,01/17/2024 21:24:53,26.82,53.540,16.62
2095,01/17/2024 21:34:53,26.82,53.564,16.63
2096,01/17/2024 21:44:53,26.82,53.589,16.63
2097,01/17/2024 21:54:53,26.82,53.589,16.63
2098,01/17/2024 22:04:53,26.79,53.662,16.63
2099,01/17/2024 22:14:53,26.82,53.662,16.65
2100,01/17/2024 22:24:53,26.79,53.687,16.63
2101,01/17/2024 22:34:53,26.79,53.711,16.64
2102,01/17/2024 22:44:53,26.79,53.760,16.66
2103,01/17/2024 22:54:53,26.79,53.760,16.66
2104,01/17/2024 23:04:53,26.77,53.760,16.64
2105,01/17/2024 23:14:53,26.77,53.784,16.64
2106,01/17/2024 23:24:53,26.77,53.784,16.64
2107,01/17/2024 23:34:53,26.77,53.809,16.65
2108,01/17/2024 23:44:53,26.77,53.809,16.65
2109,01/17/2024 23:54:53,26.74,53.809,16.62
2110,01/18/2024 00:04:53,26.74,53.857,16.64
2111,01/18/2024 00:14:53,26.74,53.882,16.64
2112,01/18/2024 00:24:53,26.74,53.882,16.64
2113,01/18/2024 00:34:53,26.74,53.931,16.66
2114,01/18/2024 00:44:53,26.74,53.979,16.67
2115,01/18/2024 00:54:53,26.72,53.979,16.65
2116,01/18/2024 01:04:53,26.72,54.028,16.67
2117,01/18/2024 01:14:53,26.72,54.004,16.66
2118,01/18/2024 01:24:53,26.72,54.077,16.68
2119,01/18/2024 01:34:53,26.72,54.077,16.68
2120,01/18/2024 01:44:53,26.70,54.102,16.67
2121,01/18/2024 01:54:53,26.72,54.150,16.70
2122,01/18/2024 02:04:53,26.70,54.175,16.69
2123,01/18/2024 02:14:53,26.70,54.175,16.69
2124,01/18/2024 02:24:53,26.70,54.199,16.70
2125,01/18/2024 02:34:53,26.70,54.199,16.70
2126,01/18/2024 02:44:53,26.70,54.272,16.72
2127,01/18/2024 02:54:53,26.67,54.272,16.69
2128,01/18/2024 03:04:53,26.67,54.321,16.71
2129,01/18/2024 03:14:53,26.67,54.321,16.71
2130,01/18/2024 03:24:53,26.67,54.321,16.71
2131,01/18/2024 03:34:53,26.65,54.370,16.70
2132,01/18/2024 03:44:53,26.67,54.370,16.72
2133,01/18/2024 03:54:53,26.65,54.370,16.70
2134,01/18/2024 04:04:53,26.65,54.395,16.71
2135,01/18/2024 04:14:53,26.65,54.370,16.70
2136,01/18/2024 04:24:53,26.65,54.395,16.71
2137,01/18/2024 04:34:53,26.65,54.395,16.71
2138,01/18/2024 04:44:53,26.62,54.419,16.69
2139,01/18/2024 04:54:53,26.62,54.419,16.69
2140,01/18/2024 05:04:53,26.67,54.370,16.72
2141,01/18/2024 05:14:53,26.79,54.126,16.76
2142,01/18/2024 05:24:53,26.92,53.809,16.79
2143,01/18/2024 05:34:53,27.06,53.516,16.83
2144,01/18/2024 05:44:53,27.16,53.223,16.84
2145,01/18/2024 05:54:53,27.28,53.027,16.89
2146,01/18/2024 06:04:53,27.38,52.808,16.92
2147,01/18/2024 06:14:53,27.48,52.637,16.96
2148,01/18/2024 06:24:53,26.38,46.191,13.91
2149,01/18/2024 06:34:53,26.11,55.957,16.66
2150,01/18/2024 06:44:53,26.23,55.737,16.70
2151,01/18/2024 06:54:53,26.38,55.347,16.73
2152,01/18/2024 07:04:53,26.52,54.907,16.74
2153,01/18/2024 07:14:53,26.67,54.492,16.76
2154,01/18/2024 07:24:53,26.82,54.126,16.79
2155,01/18/2024 07:34:53,26.94,53.809,16.81
2156,01/18/2024 07:44:53,27.06,53.516,16.83
2157,01/18/2024 07:54:53,27.16,53.271,16.85
2158,01/18/2024 08:04:53,27.26,53.101,16.90
2159,01/18/2024 08:14:53,27.33,49.927,15.99
2160,01/18/2024 08:24:53,27.36,48.608,15.60
2161,01/18/2024 08:34:53,27.41,48.047,15.46
2162,01/18/2024 08:44:53,27.51,48.145,15.59
2163,01/18/2024 08:54:53,26.13,48.560,14.46
2164,01/18/2024 09:04:53,26.13,51.611,15.41
2165,01/18/2024 09:14:53,26.26,51.563,15.51
2166,01/18/2024 09:24:53,26.40,51.367,15.58
2167,01/18/2024 09:34:53,26.57,51.099,15.66
2168,01/18/2024 09:44:53,26.70,50.903,15.71
2169,01/18/2024 09:54:53,26.84,50.708,15.78
2170,01/18/2024 10:04:53,26.96,50.513,15.83
2171,01/18/2024 10:14:53,27.06,50.415,15.89
2172,01/18/2024 10:24:53,27.16,49.414,15.67
2173,01/18/2024 10:34:53,27.26,49.414,15.76
2174,01/18/2024 10:44:53,27.11,46.216,14.59
2175,01/18/2024 10:54:53,27.06,46.851,14.75
2176,01/18/2024 11:04:53,27.14,47.168,14.93
2177,01/18/2024 11:14:53,27.23,47.363,15.08
2178,01/18/2024 11:24:53,27.33,47.485,15.21
2179,01/18/2024 11:34:53,27.43,47.559,15.32
2180,01/18/2024 11:44:53,27.51,47.119,15.25
2181,01/18/2024 11:54:53,25.91,51.074,15.04
2182,01/18/2024 12:04:53,26.21,51.025,15.30
2183,01/18/2024 12:14:53,26.35,50.806,15.36
2184,01/18/2024 12:24:53,26.50,50.610,15.44
2185,01/18/2024 12:34:53,26.65,50.366,15.50
2186,01/18/2024 12:44:53,26.79,50.195,15.58
2187,01/18/2024 12:54:53,26.92,50.073,15.66
2188,01/18/2024 13:04:53,27.01,50.000,15.72
2189,01/18/2024 13:14:53,27.11,49.951,15.80
2190,01/18/2024 13:24:53,27.23,49.902,15.89
2191,01/18/2024 13:34:53,27.31,49.121,15.72
2192,01/18/2024 13:44:53,27.38,49.146,15.79
2193,01/18/2024 13:54:53,27.46,49.194,15.88
2194,01/18/2024 14:04:53,27.55,49.170,15.95
2195,01/18/2024 14:14:53,25.94,52.563,15.52
2196,01/18/2024 14:24:53,26.23,52.563,15.78
2197,01/18/2024 14:34:53,26.38,52.344,15.86
2198,01/18/2024 14:44:53,26.52,52.026,15.89
2199,01/18/2024 14:54:53,26.70,51.758,15.98
2200,01/18/2024 15:04:53,26.82,51.514,16.01
2201,01/18/2024 15:14:53,26.94,51.367,16.08
2202,01/18/2024 15:24:53,27.06,51.221,16.14
2203,01/18/2024 15:34:53,27.16,51.099,16.20
2204,01/18/2024 15:44:53,27.26,51.001,16.26
2205,01/18/2024 15:54:53,27.36,50.928,16.33
2206,01/18/2024 16:04:53,27.43,50.830,16.36
2207,01/18/2024 16:14:53,27.53,50.781,16.44
2208,01/18/2024 16:24:53,25.99,52.734,15.61
2209,01/18/2024 16:34:53,26.21,54.150,16.23
2210,01/18/2024 16:44:53,26.35,53.882,16.28
2211,01/18/2024 16:54:53,26.50,53.540,16.32
2212,01/18/2024 17:04:53,26.67,53.223,16.39
2213,01/18/2024 17:14:53,26.79,52.954,16.42
2214,01/18/2024 17:24:53,26.94,52.710,16.48
2215,01/18/2024 17:34:53,27.04,52.515,16.52
2216,01/18/2024 17:44:53,27.16,52.319,16.57
2217,01/18/2024 17:54:53,27.26,52.173,16.62
2218,01/18/2024 18:04:53,27.36,52.026,16.67
2219,01/18/2024 18:14:53,27.46,51.904,16.72
2220,01/18/2024 18:24:53,27.53,51.807,16.76
2221,01/18/2024 18:34:53,25.96,54.590,16.13
2222,01/18/2024 18:44:53,26.21,55.249,16.55
2223,01/18/2024 18:54:53,26.35,54.932,16.59
2224,01/18/2024 19:04:53,26.48,54.590,16.61
2225,01/18/2024 19:14:53,26.48,54.492,16.58
2226,01/18/2024 19:24:53,26.50,54.492,16.60
2227,01/18/2024 19:34:53,26.50,54.492,16.60
2228,01/18/2024 19:44:53,26.50,54.541,16.61
2229,01/18/2024 19:54:53,26.50,54.541,16.61
2230,01/18/2024 20:04:53,26.50,54.565,16.62
2231,01/18/2024 20:14:53,26.50,54.565,16.62
2232,01/18/2024 20:24:53,26.50,54.590,16.63
2233,01/18/2024 20:34:53,26.50,54.590,16.63
2234,01/18/2024 20:44:53,26.50,54.590,16.63
2235,01/18/2024 20:54:53,26.50,54.639,16.64
2236,01/18/2024 21:04:53,26.50,54.590,16.63
2237,01/18/2024 21:14:53,26.50,54.590,16.63
2238,01/18/2024 21:24:53,26.50,54.590,16.63
2239,01/18/2024 21:34:53,26.50,54.590,16.63
2240,01/18/2024 21:44:53,26.50,54.590,16.63
2241,01/18/2024 21:54:53,26.50,54.639,16.64
2242,01/18/2024 22:04:53,26.50,54.590,16.63
2243,01/18/2024 22:14:53,26.50,54.590,16.63
2244,01/18/2024 22:24:53,26.50,54.590,16.63
2245,01/18/2024 22:34:53,26.50,54.590,16.63
2246,01/18/2024 22:44:53,26.48,54.590,16.61
2247,01/18/2024 22:54:53,26.48,54.590,16.61
2248,01/18/2024 23:04:53,26.48,54.590,16.61
2249,01/18/2024 23:14:53,26.48,54.639,16.62
2250,01/18/2024 23:24:53,26.48,54.639,16.62
2251,01/18/2024 23:34:53,26.48,54.639,16.62
2252,01/18/2024 23:44:53,26.48,54.639,16.62
2253,01/18/2024 23:54:53,26.48,54.639,16.62
2254,01/19/2024 00:04:53,26.48,54.639,16.62
2255,01/19/2024 00:14:53,26.48,54.590,16.61
2256,01/19/2024 00:24:53,26.48,54.639,16.62
2257,01/19/2024 00:34:53,26.48,54.590,16.61
2258,01/19/2024 00:44:53,26.48,54.590,16.61
2259,01/19/2024 00:54:53,26.48,54.639,16.62
2260,01/19/2024 01:04:53,26.48,54.590,16.61
2261,01/19/2024 01:14:53,26.45,54.590,16.58
2262,01/19/2024 01:24:53,26.48,54.639,16.62
2263,01/19/2024 01:34:53,26.48,54.590,16.61
2264,01/19/2024 01:44:53,26.45,54.590,16.58
2265,01/19/2024 01:54:53,26.45,54.590,16.58
2266,01/19/2024 02:04:53,26.45,54.590,16.58
2267,01/19/2024 02:14:53,26.45,54.590,16.58
2268,01/19/2024 02:24:53,26.45,54.590,16.58
2269,01/19/2024 02:34:53,26.45,54.590,16.58
2270,01/19/2024 02:44:53,26.45,54.590,16.58
2271,01/19/2024 02:54:53,26.45,54.590,16.58
2272,01/19/2024 03:04:53,26.45,54.590,16.58
2273,01/19/2024 03:14:53,26.45,54.590,16.58
2274,01/19/2024 03:24:53,26.45,54.590,16.58
2275,01/19/2024 03:34:53,26.45,54.590,16.58
2276,01/19/2024 03:44:53,26.45,54.614,16.59
2277,01/19/2024 03:54:53,26.45,54.614,16.59
2278,01/19/2024 04:04:53,26.45,54.590,16.58
2279,01/19/2024 04:14:53,26.43,54.590,16.56
2280,01/19/2024 04:24:53,26.43,54.590,16.56
2281,01/19/2024 04:34:53,26.43,54.590,16.56
2282,01/19/2024 04:44:53,26.43,54.541,16.55
2283,01/19/2024 04:54:53,26.45,54.590,16.58
2284,01/19/2024 05:04:53,26.48,54.541,16.60
2285,01/19/2024 05:14:53,26.62,54.199,16.63
2286,01/19/2024 05:24:53,26.74,53.906,16.65
2287,01/19/2024 05:34:53,26.87,53.638,16.69
2288,01/19/2024 05:44:53,26.99,53.369,16.73
2289,01/19/2024 05:54:53,27.09,53.149,16.75
2290,01/19/2024 06:04:53,27.19,52.954,16.79
2291,01/19/2024 06:14:53,27.28,52.759,16.81
2292,01/19/2024 06:24:53,27.36,52.612,16.84
2293,01/19/2024 06:34:53,27.46,52.417,16.88
2294,01/19/2024 06:44:53,27.53,52.075,16.84
2295,01/19/2024 06:54:53,25.89,55.835,16.42
2296,01/19/2024 07:04:53,26.13,49.683,14.81
2297,01/19/2024 07:14:53,26.13,46.167,13.68
2298,01/19/2024 07:24:53,26.11,40.063,11.50
2299,01/19/2024 07:34:53,26.08,38.159,10.74
2300,01/19/2024 07:44:53,26.04,37.817,10.56
2301,01/19/2024 07:54:53,26.13,38.525,10.92
2302,01/19/2024 08:04:53,26.28,39.063,11.27
2303,01/19/2024 08:14:53,26.40,39.502,11.54
2304,01/19/2024 08:24:53,26.55,39.868,11.82
2305,01/19/2024 08:34:53,26.67,40.137,12.02
2306,01/19/2024 08:44:53,26.62,38.721,11.44
2307,01/19/2024 08:54:53,26.65,39.258,11.67
2308,01/19/2024 09:04:53,26.72,39.673,11.89
2309,01/19/2024 09:14:53,26.82,40.063,12.13
2310,01/19/2024 09:24:53,26.92,40.332,12.32
2311,01/19/2024 09:34:53,26.99,40.601,12.49
2312,01/19/2024 09:44:53,27.09,40.820,12.66
2313,01/19/2024 09:54:53,27.19,41.089,12.85
2314,01/19/2024 10:04:53,27.26,41.260,12.97
2315,01/19/2024 10:14:53,27.36,41.455,13.14
2316,01/19/2024 10:24:53,27.43,41.650,13.27
2317,01/19/2024 10:34:53,27.53,41.821,13.42
2318,01/19/2024 10:44:53,26.04,43.286,12.61
2319,01/19/2024 10:54:53,26.11,45.093,13.30
2320,01/19/2024 11:04:53,26.26,45.068,13.43
2321,01/19/2024 11:14:53,26.40,44.971,13.52
2322,01/19/2024 11:24:53,26.57,44.873,13.64
2323,01/19/2024 11:34:53,26.70,44.678,13.69
2324,01/19/2024 11:44:53,26.79,44.482,13.70
2325,01/19/2024 11:54:53,26.92,44.531,13.84
2326,01/19/2024 12:04:53,27.01,44.556,13.93
2327,01/19/2024 12:14:53,27.11,44.604,14.04
2328,01/19/2024 12:24:53,27.23,44.678,14.17
2329,01/19/2024 12:34:53,27.31,44.727,14.26
2330,01/19/2024 12:44:53,27.41,44.751,14.36
2331,01/19/2024 12:54:53,27.51,44.800,14.47
2332,01/19/2024 13:04:53,26.33,41.235,12.13
2333,01/19/2024 13:14:53,26.13,48.022,14.29
2334,01/19/2024 13:24:53,26.28,47.925,14.39
2335,01/19/2024 13:34:53,26.43,47.754,14.47
2336,01/19/2024 13:44:53,26.60,47.559,14.56
2337,01/19/2024 13:54:53,26.74,47.363,14.63
2338,01/19/2024 14:04:53,26.89,47.217,14.72
2339,01/19/2024 14:14:53,27.01,47.070,14.78
2340,01/19/2024 14:24:53,27.14,46.997,14.87
2341,01/19/2024 14:34:53,27.23,46.924,14.93
2342,01/19/2024 14:44:53,27.36,46.899,15.04
2343,01/19/2024 14:54:53,27.46,46.851,15.12
2344,01/19/2024 15:04:53,27.53,46.851,15.18
2345,01/19/2024 15:14:53,25.99,49.683,14.68
2346,01/19/2024 15:24:53,26.21,49.927,14.96
2347,01/19/2024 15:34:53,26.35,49.731,15.03
2348,01/19/2024 15:44:53,26.52,49.463,15.10
2349,01/19/2024 15:54:53,26.67,49.194,15.15
2350,01/19/2024 16:04:53,26.82,48.999,15.23
2351,01/19/2024 16:14:53,26.96,48.755,15.28
2352,01/19/2024 16:24:53,27.09,48.584,15.34
2353,01/19/2024 16:34:53,27.21,48.486,15.42
2354,01/19/2024 16:44:53,27.31,48.364,15.47
2355,01/19/2024 16:54:53,27.43,48.291,15.56
2356,01/19/2024 17:04:53,27.53,48.218,15.63
2357,01/19/2024 17:14:53,26.01,49.951,14.79
2358,01/19/2024 17:24:53,26.16,51.416,15.37
2359,01/19/2024 17:34:53,26.30,51.147,15.42
2360,01/19/2024 17:44:53,26.45,50.854,15.47
2361,01/19/2024 17:54:53,26.62,50.513,15.52
2362,01/19/2024 18:04:53,26.77,50.244,15.58
2363,01/19/2024 18:14:53,26.92,50.000,15.64
2364,01/19/2024 18:24:53,27.04,49.805,15.69
2365,01/19/2024 18:34:53,27.14,49.634,15.72
2366,01/19/2024 18:44:53,27.26,49.512,15.80
2367,01/19/2024 18:54:53,27.36,49.390,15.85
2368,01/19/2024 19:04:53,27.41,49.341,15.88
2369,01/19/2024 19:14:53,27.36,49.487,15.88
2370,01/19/2024 19:24:53,27.31,49.731,15.91
2371,01/19/2024 19:34:53,27.26,49.951,15.93
2372,01/19/2024 19:44:53,27.23,50.098,15.95
2373,01/19/2024 19:54:53,27.21,50.244,15.98
2374,01/19/2024 20:04:53,27.16,50.415,15.99
2375,01/19/2024 20:14:53,27.16,50.513,16.02
2376,01/19/2024 20:24:53,27.14,50.635,16.04
2377,01/19/2024 20:34:53,27.14,50.732,16.07
2378,01/19/2024 20:44:53,27.11,50.830,16.07
2379,01/19/2024 20:54:53,27.11,50.928,16.10
2380,01/19/2024 21:04:53,27.09,50.977,16.10
2381,01/19/2024 21:14:53,27.09,51.074,16.13
2382,01/19/2024 21:24:53,27.09,51.196,16.16
2383,01/19/2024 21:34:53,27.06,51.221,16.14
2384,01/19/2024 21:44:53,27.06,51.318,16.17
2385,01/19/2024 21:54:53,26.28,52.881,15.92
2386,01/19/2024 22:04:53,26.21,53.247,15.97
2387,01/19/2024 22:14:53,26.23,53.271,15.99
2388,01/19/2024 22:24:53,26.26,53.223,16.01
2389,01/19/2024 22:34:53,26.30,53.125,16.02
2390,01/19/2024 22:44:53,26.30,53.052,15.99
2391,01/19/2024 22:54:53,26.33,53.052,16.02
2392,01/19/2024 23:04:53,26.35,53.003,16.03
2393,01/19/2024 23:14:53,26.38,52.954,16.04
2394,01/19/2024 23:24:53,26.38,52.954,16.04
2395,01/19/2024 23:34:53,26.40,52.954,16.06
2396,01/19/2024 23:44:53,26.40,52.954,16.06
2397,01/19/2024 23:54:53,26.40,52.954,16.06
2398,01/20/2024 00:04:53,26.40,52.954,16.06
2399,01/20/2024 00:14:53,26.40,52.954,16.06
2400,01/20/2024 00:24:53,26.40,52.954,16.06
2401,01/20/2024 00:34:53,26.40,53.003,16.07
2402,01/20/2024 00:44:53,26.40,53.027,16.08
2403,01/20/2024 00:54:53,26.40,53.027,16.08
2404,01/20/2024 01:04:53,26.43,53.052,16.11
2405,01/20/2024 01:14:53,26.43,53.101,16.13
2406,01/20/2024 01:24:53,26.43,53.125,16.14
2407,01/20/2024 01:34:53,26.43,53.149,16.14
2408,01/20/2024 01:44:53,26.43,53.198,16.16
2409,01/20/2024 01:54:53,26.43,53.223,16.16
2410,01/20/2024 02:04:53,26.43,53.198,16.16
2411,01/20/2024 02:14:53,26.43,53.223,16.16
2412,01/20/2024 02:24:53,26.43,53.271,16.18
2413,01/20/2024 02:34:53,26.43,53.296,16.19
2414,01/20/2024 02:44:53,26.43,53.296,16.19
2415,01/20/2024 02:54:53,26.43,53.296,16.19
2416,01/20/2024 03:04:53,26.43,53.296,16.19
2417,01/20/2024 03:14:53,26.43,53.369,16.21
2418,01/20/2024 03:24:53,26.43,53.320,16.19
2419,01/20/2024 03:34:53,26.43,53.369,16.21
2420,01/20/2024 03:44:53,26.43,53.369,16.21
2421,01/20/2024 03:54:53,26.43,53.369,16.21
2422,01/20/2024 04:04:53,26.43,53.394,16.21
2423,01/20/2024 04:14:53,26.43,53.394,16.21
2424,01/20/2024 04:24:53,26.43,53.442,16.23
2425,01/20/2024 04:34:53,26.43,53.467,16.24
2426,01/20/2024 04:44:53,26.43,53.467,16.24
2427,01/20/2024 04:54:53,26.43,53.491,16.24
2428,01/20/2024 05:04:53,26.48,53.467,16.28
2429,01/20/2024 05:14:53,26.60,53.198,16.31
2430,01/20/2024 05:24:53,26.74,52.881,16.35
2431,01/20/2024 05:34:53,26.87,52.612,16.39
2432,01/20/2024 05:44:53,26.99,52.393,16.43
2433,01/20/2024 05:54:53,27.11,52.173,16.48
2434,01/20/2024 06:04:53,27.21,51.953,16.50
2435,01/20/2024 06:14:53,27.31,51.831,16.56
2436,01/20/2024 06:24:53,27.41,51.685,16.61
2437,01/20/2024 06:34:53,27.51,51.514,16.65
2438,01/20/2024 06:44:53,26.08,50.269,14.95
2439,01/20/2024 06:54:53,26.11,54.956,16.37
2440,01/20/2024 07:04:53,26.26,54.639,16.42
2441,01/20/2024 07:14:53,26.40,54.224,16.43
2442,01/20/2024 07:24:53,26.57,53.833,16.47
2443,01/20/2024 07:34:53,26.72,53.491,16.51
2444,01/20/2024 07:44:53,26.84,53.149,16.52
2445,01/20/2024 07:54:53,26.96,52.881,16.55
2446,01/20/2024 08:04:53,27.09,52.661,16.61
2447,01/20/2024 08:14:53,27.19,52.515,16.66
2448,01/20/2024 08:24:53,27.31,52.295,16.70
2449,01/20/2024 08:34:53,27.41,52.124,16.74
2450,01/20/2024 08:44:53,27.51,51.929,16.77
2451,01/20/2024 08:54:53,26.38,44.849,13.46
2452,01/20/2024 09:04:53,26.06,55.518,16.48
2453,01/20/2024 09:14:53,26.21,55.200,16.53
2454,01/20/2024 09:24:53,26.38,54.810,16.58
2455,01/20/2024 09:34:53,26.55,54.395,16.62
2456,01/20/2024 09:44:53,26.70,54.028,16.65
2457,01/20/2024 09:54:53,26.84,53.711,16.69
2458,01/20/2024 10:04:53,26.96,53.442,16.72
2459,01/20/2024 10:14:53,27.09,53.247,16.78
2460,01/20/2024 10:24:53,27.19,53.003,16.80
2461,01/20/2024 10:34:53,27.28,52.856,16.84
2462,01/20/2024 10:44:53,27.38,52.686,16.88
2463,01/20/2024 10:54:53,27.48,52.563,16.94
2464,01/20/2024 11:04:53,26.70,43.335,13.22
2465,01/20/2024 11:14:53,26.11,56.055,16.68
2466,01/20/2024 11:24:53,26.28,55.737,16.75
2467,01/20/2024 11:34:53,26.43,55.396,16.79
2468,01/20/2024 11:44:53,26.60,54.956,16.83
2469,01/20/2024 11:54:53,26.74,54.614,16.86
2470,01/20/2024 12:04:53,26.87,54.321,16.89
2471,01/20/2024 12:14:53,27.01,54.028,16.94
2472,01/20/2024 12:24:53,27.11,53.809,16.97
2473,01/20/2024 12:34:53,27.23,53.589,17.01
2474,01/20/2024 12:44:53,27.33,53.418,17.05
2475,01/20/2024 12:54:53,27.43,53.223,17.09
2476,01/20/2024 13:04:53,27.53,53.076,17.14
2477,01/20/2024 13:14:53,25.96,55.688,16.44
2478,01/20/2024 13:24:53,26.16,56.567,16.87
2479,01/20/2024 13:34:53,26.30,56.226,16.91
2480,01/20/2024 13:44:53,26.48,55.811,16.96
2481,01/20/2024 13:54:53,26.65,55.347,16.98
2482,01/20/2024 14:04:53,26.79,54.956,17.00
2483,01/20/2024 14:14:53,26.94,54.639,17.05
2484,01/20/2024 14:24:53,27.06,54.370,17.08
2485,01/20/2024 14:34:53,27.16,54.126,17.11
2486,01/20/2024 14:44:53,27.28,53.833,17.13
2487,01/20/2024 14:54:53,27.41,53.662,17.20
2488,01/20/2024 15:04:53,27.51,53.491,17.24
2489,01/20/2024 15:14:53,26.35,47.192,14.22
2490,01/20/2024 15:24:53,26.16,56.812,16.94
2491,01/20/2024 15:34:53,26.30,56.470,16.98
2492,01/20/2024 15:44:53,26.45,56.030,16.99
2493,01/20/2024 15:54:53,26.62,55.615,17.03
2494,01/20/2024 16:04:53,26.79,55.200,17.07
2495,01/20/2024 16:14:53,26.92,54.858,17.10
2496,01/20/2024 16:24:53,27.04,54.492,17.10
2497,01/20/2024 16:34:53,27.16,54.199,17.13
2498,01/20/2024 16:44:53,27.28,53.979,17.17
2499,01/20/2024 16:54:53,27.41,53.760,17.23
2500,01/20/2024 17:04:53,27.48,53.589,17.24
2501,01/20/2024 17:14:53,26.67,43.774,13.35
2502,01/20/2024 17:24:53,26.04,57.227,16.94
2503,01/20/2024 17:34:53,26.23,56.787,17.00
2504,01/20/2024 17:44:53,26.38,56.348,17.02
2505,01/20/2024 17:54:53,26.55,55.908,17.05
2506,01/20/2024 18:04:53,26.70,55.469,17.07
2507,01/20/2024 18:14:53,26.84,55.078,17.08
2508,01/20/2024 18:24:53,26.96,54.785,17.11
2509,01/20/2024 18:34:53,27.09,54.468,17.14
2510,01/20/2024 18:44:53,27.19,54.248,17.17
2511,01/20/2024 18:54:53,27.31,54.004,17.21
2512,01/20/2024 19:04:53,27.36,53.857,17.21
2513,01/20/2024 19:14:53,27.33,53.979,17.22
2514,01/20/2024 19:24:53,27.26,54.102,17.19
2515,01/20/2024 19:34:53,27.23,54.248,17.21
2516,01/20/2024 19:44:53,27.21,54.370,17.22
2517,01/20/2024 19:54:53,27.16,54.468,17.20
2518,01/20/2024 20:04:53,27.16,54.517,17.22
2519,01/20/2024 20:14:53,27.14,54.590,17.22
2520,01/20/2024 20:24:53,27.11,54.639,17.21
2521,01/20/2024 20:34:53,27.11,54.663,17.22
2522,01/20/2024 20:44:53,27.09,54.663,17.20
2523,01/20/2024 20:54:53,27.09,54.688,17.20
